frequency;num_words;rel_num_words1;296;0.1196443007275667
2;193;0.07801131770412288
3;151;0.06103476151980598
4;109;0.044058205335489084
5;96;0.038803556992724336
6;86;0.034761519805982216
7;93;0.037590945836701695
8;78;0.03152789005658852
9;59;0.023848019401778497
10;69;0.027890056588520614
11;58;0.023443815683104285
12;54;0.021827000808407437
13;46;0.018593371059013743
14;47;0.018997574777687955
15;37;0.014955537590945837
16;26;0.010509296685529508
17;32;0.012934518997574777
18;28;0.01131770412287793
19;35;0.014147130153597413
20;21;0.008488278092158448
21;23;0.009296685529506871
22;19;0.007679870654810024
23;34;0.0137429264349232
24;9;0.003637833468067906
25;23;0.009296685529506871
26;19;0.007679870654810024
27;23;0.009296685529506871
28;15;0.006063055780113177
29;25;0.010105092966855295
30;16;0.0064672594987873885
31;12;0.004850444624090542
32;9;0.003637833468067906
33;11;0.00444624090541633
34;16;0.0064672594987873885
35;18;0.007275666936135812
36;11;0.00444624090541633
37;12;0.004850444624090542
38;14;0.005658852061438965
39;9;0.003637833468067906
40;14;0.005658852061438965
41;4;0.0016168148746968471
42;11;0.00444624090541633
43;11;0.00444624090541633
44;12;0.004850444624090542
45;12;0.004850444624090542
46;10;0.004042037186742118
47;4;0.0016168148746968471
48;11;0.00444624090541633
49;7;0.0028294260307194824
