frequency;num_words;rel_num_words1;352;0.1437908496732026
2;185;0.0755718954248366
3;166;0.06781045751633986
4;140;0.05718954248366013
5;87;0.03553921568627451
6;96;0.0392156862745098
7;88;0.03594771241830065
8;80;0.032679738562091505
9;75;0.030637254901960783
10;66;0.02696078431372549
11;59;0.024101307189542485
12;54;0.022058823529411766
13;47;0.01919934640522876
14;32;0.013071895424836602
15;42;0.01715686274509804
16;37;0.01511437908496732
17;36;0.014705882352941176
18;30;0.012254901960784314
19;28;0.011437908496732025
20;27;0.011029411764705883
21;18;0.007352941176470588
22;19;0.007761437908496732
23;20;0.008169934640522876
24;21;0.00857843137254902
25;25;0.010212418300653595
26;9;0.003676470588235294
27;20;0.008169934640522876
28;17;0.006944444444444444
29;13;0.0053104575163398695
30;21;0.00857843137254902
31;18;0.007352941176470588
32;14;0.005718954248366013
33;8;0.0032679738562091504
34;15;0.006127450980392157
35;14;0.005718954248366013
36;14;0.005718954248366013
37;13;0.0053104575163398695
38;17;0.006944444444444444
39;10;0.004084967320261438
40;13;0.0053104575163398695
41;3;0.0012254901960784314
42;12;0.004901960784313725
43;5;0.002042483660130719
44;10;0.004084967320261438
45;7;0.0028594771241830064
46;5;0.002042483660130719
47;11;0.004493464052287581
48;8;0.0032679738562091504
49;2;0.0008169934640522876
