frequency;num_words;rel_num_words1;300;0.12126111560226355
2;192;0.07760711398544867
3;152;0.06143896523848019
4;109;0.044058205335489084
5;98;0.039611964430072755
6;85;0.034357316087308
7;90;0.03637833468067906
8;78;0.03152789005658852
9;60;0.024252223120452707
10;69;0.027890056588520614
11;59;0.023848019401778497
12;55;0.02223120452708165
13;46;0.018593371059013743
14;46;0.018593371059013743
15;38;0.015359741309620048
16;26;0.010509296685529508
17;29;0.011721907841552142
18;34;0.0137429264349232
19;31;0.012530315278900566
20;26;0.010509296685529508
21;23;0.009296685529506871
22;17;0.0068714632174616
23;28;0.01131770412287793
24;10;0.004042037186742118
25;24;0.009700889248181084
26;19;0.007679870654810024
27;23;0.009296685529506871
28;19;0.007679870654810024
29;19;0.007679870654810024
30;19;0.007679870654810024
31;9;0.003637833468067906
32;9;0.003637833468067906
33;12;0.004850444624090542
34;19;0.007679870654810024
35;17;0.0068714632174616
36;10;0.004042037186742118
37;12;0.004850444624090542
38;13;0.005254648342764754
39;10;0.004042037186742118
40;14;0.005658852061438965
41;5;0.002021018593371059
42;12;0.004850444624090542
43;10;0.004042037186742118
44;11;0.00444624090541633
45;12;0.004850444624090542
46;10;0.004042037186742118
47;9;0.003637833468067906
48;6;0.002425222312045271
49;7;0.0028294260307194824
